GENEID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
ENSG00000068912.9,1741.148809,-0.028058594,0.042132652,-0.665958412,0.505437683,0.693922572,ERLEC1
ENSG00000169193.7,292.9058219,0.023861261,0.035829779,0.665961714,0.505435573,0.693922572,CCDC126
ENSG00000202469.1,2.75302663,0.08481232,0.127345749,0.666000401,0.505410844,0.693922572,Y_RNA
ENSG00000225703.1,6.655487852,-0.066022502,0.099130603,-0.666015335,0.505401299,0.693922572,AC005522.7
ENSG00000233334.2,83.18434651,0.044073565,0.066172285,0.666042655,0.505383836,0.693922572,RP11-464O2.2
ENSG00000249234.1,22.94400697,0.042851565,0.064328258,0.666139061,0.505322219,0.693922572,RP11-452J21.2
ENSG00000254659.2,1.291863287,-0.137845729,0.206951211,-0.666078389,0.505360997,0.693922572,RP11-262A12.1
ENSG00000264070.1,13.7389665,0.082073425,0.123201284,0.666173451,0.50530024,0.693922572,DND1P1
ENSG00000268242.1,1.589222456,-0.135598057,0.203572884,-0.666090958,0.505352964,0.693922572,AC131935.1
ENSG00000136371.5,62.24429043,-0.032996227,0.049560962,-0.665770512,0.505557795,0.693987862,MTHFS
ENSG00000162747.5,13.93892358,0.123811004,0.185963722,0.665780416,0.505551464,0.693987862,FCGR3B
ENSG00000179799.7,3.03582687,0.101134096,0.151896886,0.665807566,0.505534108,0.693987862,OR7E22P
ENSG00000268278.1,3.378539973,0.099205854,0.148990507,0.665853522,0.50550473,0.693987862,RP11-420K14.1
ENSG00000271046.1,3.712437977,0.101188208,0.152014768,0.665647225,0.505636614,0.694071154,RP11-138I18.2
ENSG00000170786.8,174.3309625,-0.047854728,0.071908632,-0.665493502,0.505734898,0.694106453,SDR16C5
ENSG00000221183.1,3.088229969,0.093231841,0.140089252,0.665517442,0.505719591,0.694106453,AC093897.1
ENSG00000255546.1,1.09092977,0.153584853,0.230776946,0.665512111,0.505723,0.694106453,RP11-168K9.1
ENSG00000261570.1,9.174894963,0.053079425,0.079758315,0.665503332,0.505728613,0.694106453,RP11-744I24.2
ENSG00000126870.11,1312.600188,0.020140879,0.030276249,0.665236925,0.505898966,0.694306724,WDR60
ENSG00000227248.1,207.0608241,-0.038537896,0.057941264,-0.665120041,0.505973717,0.694384405,FAM155A-IT1
ENSG00000099290.11,318.7694178,-0.041360773,0.062237666,-0.664561762,0.506330833,0.694849577,FAM21A
ENSG00000200873.1,1.55049568,0.115026308,0.173125382,0.664410421,0.506427665,0.694928161,RNA5SP399
ENSG00000227359.1,8.181360338,0.076493637,0.115143979,0.664330326,0.506478916,0.694928161,AC017074.2
ENSG00000233155.1,2.103620372,0.105664188,0.159034533,0.664410341,0.506427716,0.694928161,HMGA1P8
ENSG00000265215.1,12.83394758,-0.051579571,0.077639148,-0.664350034,0.506466305,0.694928161,MIR4269
ENSG00000270903.1,22.24513094,0.03775481,0.056829019,0.664357935,0.506461249,0.694928161,HNRNPA3P9
ENSG00000221564.1,15.40926395,-0.058520273,0.088097522,-0.664266954,0.506519468,0.694958878,RNU6ATAC42P
ENSG00000236519.1,9.846062162,0.049720173,0.074858672,0.664187215,0.506570495,0.695003966,AL773604.8
ENSG00000227210.1,4.082590671,-0.069206234,0.104223254,-0.664019131,0.506678067,0.695126624,AC079145.4
ENSG00000232846.1,8.991355459,-0.059990895,0.090349589,-0.663986368,0.506699036,0.695130465,SLC25A6P3
ENSG00000113761.7,516.0350485,0.017572939,0.026474608,0.663765776,0.506840233,0.69513429,ZNF346
ENSG00000121871.3,889.6493172,0.035165958,0.052979701,0.663762873,0.506842091,0.69513429,SLITRK3
ENSG00000189366.5,19.31651094,-0.071876892,0.10828423,-0.663779867,0.506831213,0.69513429,ALG1L
ENSG00000234289.4,1.416271019,-0.120514305,0.181564459,-0.663754928,0.506847177,0.69513429,H2BFS
ENSG00000237263.1,30.36942225,-0.044160108,0.066518603,-0.663876058,0.506769641,0.69513429,MAPK6PS3
ENSG00000240915.2,5.233297996,-0.065641805,0.098894235,-0.663757646,0.506845437,0.69513429,RP11-659E9.2
ENSG00000257831.1,8.208157046,-0.062088511,0.093521056,-0.663898742,0.506755121,0.69513429,RP11-596D21.1
ENSG00000258587.1,0.968311451,-0.143586561,0.216290944,-0.663858402,0.506780942,0.69513429,RP11-316E14.2
ENSG00000202259.1,3.08225832,-0.094153206,0.141881961,-0.663602372,0.506944839,0.695143636,RNU6-1318P
ENSG00000203857.5,56.99385183,0.063926285,0.096329011,0.663624432,0.506930716,0.695143636,HSD3B1
ENSG00000205054.2,2.782250685,-0.109016708,0.164260033,-0.663683709,0.506892768,0.695143636,AC009236.1
ENSG00000229154.1,67.94082445,-0.05291534,0.079728089,-0.663697582,0.506883887,0.695143636,KCNQ5-AS1
ENSG00000254598.2,19.80336273,0.050701979,0.076402051,0.663620648,0.506933138,0.695143636,CSNK2A3
ENSG00000225265.1,22.57735314,-0.041981305,0.063290584,-0.66331044,0.507131751,0.695372945,RP11-378J18.3
ENSG00000255504.1,2.647881891,-0.091188532,0.137480288,-0.663284414,0.507148417,0.695372945,RP11-788M5.3
ENSG00000213400.3,1.445300827,-0.128300825,0.193485692,-0.663102391,0.50726498,0.695507843,RPL12P18
ENSG00000250820.1,7.210916898,0.064052314,0.096601235,0.663058957,0.507292795,0.695521056,RP11-91H12.4
ENSG00000272758.1,105.26709,0.026642879,0.04018601,0.662988916,0.507337653,0.695557631,RP11-299J3.8
ENSG00000151967.14,704.936328,-0.02502394,0.037751078,-0.662866904,0.5074158,0.695639842,SCHIP1
ENSG00000076826.5,436.3989811,-0.046862897,0.070704435,-0.66279996,0.507458679,0.695651189,CAMSAP3
ENSG00000184139.8,9.475049126,0.128574363,0.193988133,0.662794992,0.507461862,0.695651189,RPL7AP28
ENSG00000221716.1,11.53579084,0.071404629,0.10773867,0.662757665,0.507485771,0.695651189,SNORA11
ENSG00000228057.1,19.74089251,0.060363944,0.091082331,0.662740437,0.507496807,0.695651189,SEC63P1
ENSG00000198553.4,55.40271292,0.04976277,0.075091601,0.662694224,0.50752641,0.695666843,KCNRG
ENSG00000081051.3,3.890632427,-0.087083104,0.13142004,-0.662631849,0.507566367,0.69568252,AFP
ENSG00000197446.4,2.387427033,-0.124964364,0.188591409,-0.662619599,0.507574214,0.69568252,CYP2F1
ENSG00000105778.13,2583.804153,0.018375896,0.027745719,0.662296627,0.507781138,0.695863097,AVL9
ENSG00000163521.11,75.2011856,-0.026772943,0.040422111,-0.662334107,0.507757123,0.695863097,GLB1L
ENSG00000212802.3,8.91694354,0.092689586,0.139956972,0.66227202,0.507796905,0.695863097,RPL15P3
ENSG00000224535.1,0.990687781,-0.15084741,0.227764402,-0.662295815,0.507781658,0.695863097,RP11-61J19.2
ENSG00000233799.1,15.21160829,-0.052005449,0.078514325,-0.662368915,0.50773482,0.695863097,AC139887.4
ENSG00000138622.3,101.7604047,0.054065135,0.081661262,0.662065883,0.507929,0.695899365,HCN4
ENSG00000160050.10,130.0489397,-0.027823781,0.042025128,-0.662074854,0.507923251,0.695899365,CCDC28B
ENSG00000188996.4,12.48538056,-0.045274063,0.068384954,-0.662047131,0.507941017,0.695899365,HUS1B
ENSG00000232087.1,4.264862457,0.093282158,0.140876356,0.66215624,0.507871096,0.695899365,HCFC2P1
ENSG00000238450.1,7.382045301,0.058426762,0.088253679,0.662032028,0.507950696,0.695899365,snoU13
ENSG00000251402.3,61.20297646,0.06741445,0.101826903,0.662049503,0.507939497,0.695899365,FAM90A25P
ENSG00000259633.1,1.607584648,0.165857122,0.250514923,0.662064838,0.507929669,0.695899365,RP11-182J1.15
ENSG00000271172.1,6.77925899,0.071494908,0.108000837,0.661984754,0.507980993,0.695915952,RP11-660M5.1
ENSG00000101680.9,325.8217321,-0.050025026,0.075575863,-0.661918031,0.508023755,0.695924697,LAMA1
ENSG00000235514.1,3.357740876,-0.076982032,0.116298889,-0.661932651,0.508014385,0.695924697,AP000226.9
ENSG00000250891.1,9.962104486,0.062400672,0.094278961,0.661872718,0.508052797,0.695939562,CTD-2281M20.1
ENSG00000221227.1,2.245615538,0.105258406,0.159059339,0.661755585,0.508127875,0.696017485,MIR1305
ENSG00000121577.9,19.11069286,0.038752989,0.058592342,0.661400243,0.50835567,0.696122282,POPDC2
ENSG00000121691.4,635.1024468,-0.042789171,0.064682816,-0.661523011,0.508276963,0.696122282,CAT
ENSG00000206924.1,5.950898822,-0.066860928,0.101092651,-0.661382676,0.508366933,0.696122282,RNU6-689P
ENSG00000234567.1,4.202482505,-0.092387777,0.139689234,-0.661380798,0.508368137,0.696122282,RP1-283K11.2
ENSG00000243636.1,4.109031728,0.076359981,0.115422243,0.66157076,0.508246352,0.696122282,RP11-164O23.7
ENSG00000248785.1,4.36760843,0.080904142,0.122308729,0.661474797,0.508307872,0.696122282,HIGD1AP14
ENSG00000248885.1,32.58279725,0.032283945,0.048807738,0.66145136,0.508322898,0.696122282,RP11-950K24.2
ENSG00000264444.1,2.786527017,0.087358574,0.132073551,0.661438818,0.508330938,0.696122282,SDHCP1
ENSG00000271014.1,5.900560789,0.069220124,0.104658765,0.661388698,0.508363072,0.696122282,RP11-717A5.1
ENSG00000205837.3,3.578179048,0.089561606,0.135422008,0.661351927,0.508386648,0.696122714,LINC00487
ENSG00000267470.1,174.3797859,-0.028172544,0.042601649,-0.661301738,0.508418827,0.696141862,ZNF571-AS1
ENSG00000260686.1,148.6562996,-0.03340575,0.050533922,-0.661055955,0.50857643,0.696332736,CTB-36H16.2
ENSG00000271265.1,27.09579312,-0.038274574,0.057903611,-0.661004958,0.508609134,0.696352593,RP11-230C9.4
ENSG00000147234.6,259.4674947,0.032878118,0.049754084,0.660812447,0.5087326,0.696448309,FRMPD3
ENSG00000230716.3,4.317048028,0.096549934,0.146103847,0.66083088,0.508720777,0.696448309,KRT8P7
ENSG00000272507.1,4.94469195,0.077212644,0.116845311,0.660810801,0.508733655,0.696448309,U6
ENSG00000204681.6,3527.436132,-0.042852538,0.064856343,-0.660730107,0.508785412,0.696494243,GABBR1
ENSG00000150995.13,10817.38613,0.038643374,0.05849597,0.660615998,0.508858607,0.696555836,ITPR1
ENSG00000181039.7,10.01290704,-0.124604569,0.188622413,-0.660603196,0.508866819,0.696555836,ANKRD34A
ENSG00000179097.4,168.3212565,-0.045653772,0.069123479,-0.660466921,0.508954239,0.696650575,HTR1F
ENSG00000188681.7,30.28764588,-0.094120902,0.142529822,-0.660359357,0.509023247,0.696720106,TEKT4P2
ENSG00000262468.1,21.82636433,0.040761584,0.061729575,0.66032503,0.509045271,0.696725325,RP11-95P2.1
ENSG00000180438.10,11.85455171,-0.054926888,0.083192945,-0.66023493,0.50910308,0.696779522,TPRXL
ENSG00000163636.6,1111.455763,-0.014579233,0.022085092,-0.660139087,0.509164577,0.696813835,PSMD6
ENSG00000261739.2,26.90806289,0.099841179,0.151239152,0.660154319,0.509154804,0.696813835,GOLGA8S
ENSG00000237691.1,10.97718257,-0.065809171,0.099694427,-0.66010883,0.509183993,0.69681548,IFNWP2
ENSG00000228108.1,47.41967222,0.033676954,0.051023657,0.660026273,0.50923697,0.696863052,AC092839.3
ENSG00000069943.5,258.9571945,0.024110648,0.036533298,0.659963638,0.509277164,0.69689313,PIGB
ENSG00000238309.1,6.289926877,0.065875568,0.099824888,0.659911257,0.50931078,0.696914203,snoU13
ENSG00000134333.9,4686.276224,-0.035962431,0.05450322,-0.659822143,0.509367972,0.696950989,LDHA
ENSG00000227415.1,1.539118931,0.133151731,0.201811028,0.659784218,0.509392313,0.696950989,RP1-91G5.3
ENSG00000260190.1,5.991638113,0.082721267,0.125376047,0.659785252,0.509391649,0.696950989,RP11-229P13.25
ENSG00000248288.1,2.441689102,-0.095292887,0.144441527,-0.659733313,0.509424985,0.696970765,CTD-2194F4.2
ENSG00000213744.3,24.32421695,-0.104501067,0.158413004,-0.659674804,0.509462539,0.696997221,RPS10P14
ENSG00000271892.1,36.90993693,-0.05642647,0.085550374,-0.659570112,0.509529739,0.697064232,CTD-2228A4.1
ENSG00000221634.1,5.41594446,-0.082350157,0.124871159,-0.659480999,0.509586944,0.697067713,MIR1276
ENSG00000236426.3,8.00408233,0.061506757,0.093264375,0.659488218,0.509582309,0.697067713,RP11-79M19.2
ENSG00000254317.1,27.06084124,-0.03786429,0.057414779,-0.659486825,0.509583204,0.697067713,RP11-473O4.5
ENSG00000113600.6,1.790979381,-0.113595014,0.17229222,-0.659315979,0.509692884,0.697187702,C9
ENSG00000230418.2,1.095732493,-0.141071927,0.213997868,-0.659221177,0.50975375,0.697236888,ARL2BPP7
ENSG00000238046.1,6.94398972,0.067330704,0.102139528,0.659203203,0.50976529,0.697236888,MTND5P22
ENSG00000212552.2,3.696306536,0.083238991,0.126295585,0.659080766,0.509843906,0.697294559,SNORD91B
ENSG00000259899.1,9.135521851,-0.058794492,0.089203515,-0.659105106,0.509828277,0.697294559,CTD-3037G24.3
ENSG00000125827.4,4593.906509,0.032246072,0.048942227,0.658859931,0.509985718,0.697420317,TMX4
ENSG00000233217.1,2.928952815,-0.103109206,0.156494252,-0.658868968,0.509979915,0.697420317,MROH3P
ENSG00000239045.1,18.01653799,-0.059830739,0.090810532,-0.658852418,0.509990543,0.697420317,snoU13
ENSG00000260523.1,47.065954,0.042551403,0.0645999,0.658691469,0.510093912,0.697536743,RP11-483P21.3
ENSG00000116106.7,5388.724781,0.045931219,0.069737036,0.658634527,0.510130485,0.697561823,EPHA4
ENSG00000073150.9,447.1129515,-0.050628902,0.076895114,-0.658415074,0.510271452,0.697572134,PANX2
ENSG00000109163.6,112.2084377,-0.0384633,0.058422249,-0.658367332,0.510302122,0.697572134,GNRHR
ENSG00000169062.10,912.5570932,0.017454696,0.026508194,0.658464165,0.510239916,0.697572134,UPF3A
ENSG00000182676.4,7.163040919,0.07109385,0.107981579,0.65838869,0.510288401,0.697572134,PPP1R27
ENSG00000226049.3,169.1838322,0.053384245,0.081069791,0.658497384,0.510218578,0.697572134,TLK2P1
ENSG00000233235.1,1.609928821,-0.118867021,0.180498393,-0.658548917,0.510185475,0.697572134,RP5-908D6.1
ENSG00000234020.1,1.795401954,-0.153249054,0.232746193,-0.658438498,0.510256404,0.697572134,CHIAP3
ENSG00000263556.1,3.366358076,0.093399625,0.141843616,0.658469006,0.510236807,0.697572134,RN7SL383P
ENSG00000267662.1,41.2894408,0.046918575,0.071241443,0.658585416,0.510162031,0.697572134,AC007796.1
ENSG00000101773.12,351.1460929,0.02466363,0.037467284,0.658271098,0.510363946,0.69763172,RBBP8
ENSG00000257210.1,1.632805567,-0.125949903,0.191351237,-0.658213163,0.510401168,0.697657673,RP11-202G11.1
ENSG00000260541.1,9.350422198,0.061280962,0.093113716,0.658130348,0.510454377,0.697705476,LA16c-429E7.1
ENSG00000087302.4,679.1898116,0.026964944,0.040977439,0.658043654,0.510510081,0.697724258,C14orf166
ENSG00000108666.5,466.1732715,0.023071535,0.035060426,0.658050631,0.510505598,0.697724258,C17orf75
ENSG00000263943.1,2.787831317,-0.091643155,0.139270271,-0.658023816,0.510522828,0.697724258,RN7SL680P
ENSG00000113889.7,13.33897141,-0.082040245,0.12468237,-0.657993947,0.51054202,0.697725564,KNG1
ENSG00000231397.1,1.039935681,-0.157954621,0.240098619,-0.657873926,0.510619146,0.697743123,AC004941.5
ENSG00000251412.1,2.624298215,0.109399562,0.166289419,0.657886487,0.510611074,0.697743123,AC006296.1
ENSG00000254241.1,24.43126522,-0.107830385,0.163892603,-0.657933205,0.510581053,0.697743123,RP11-946L20.1
ENSG00000263279.1,1.478679541,-0.135680753,0.206245498,-0.657860432,0.510627818,0.697743123,RP11-109M19.1
ENSG00000231956.1,5.98363048,0.082135932,0.124873023,0.657755619,0.510695177,0.697810242,HNRNPA1P9
ENSG00000223797.1,130.5355705,0.038435693,0.058441187,0.657681599,0.510742749,0.69785032,ENTPD3-AS1
ENSG00000207627.1,10.94444186,-0.059807969,0.090947475,-0.657609999,0.510788768,0.697888275,MIR581
ENSG00000100478.10,513.8468396,-0.020879884,0.031766784,-0.657286666,0.510996608,0.698029424,AP4S1
ENSG00000162878.8,384.6964501,0.036342466,0.055291053,0.657293781,0.510992035,0.698029424,PKDCC
ENSG00000173838.7,20.35747623,-0.041655065,0.063374217,-0.657287252,0.510996232,0.698029424,10-Mar
ENSG00000233060.1,2.1220907,0.112715007,0.171461685,0.657377222,0.510938394,0.698029424,AC016700.2
ENSG00000239246.2,10.23531486,-0.0500465,0.076140537,-0.65729113,0.510993739,0.698029424,RP11-464D20.2
ENSG00000244733.4,48.35351304,-0.050980038,0.077562252,-0.657278987,0.511001545,0.698029424,RP11-506M13.3
ENSG00000153201.11,6880.622176,-0.025193747,0.038334711,-0.657204556,0.511049396,0.698069865,RANBP2
ENSG00000223604.1,2.089837638,0.103640537,0.157729507,0.657077667,0.511130978,0.698156376,AC007394.3
ENSG00000197776.3,490.272623,-0.02618629,0.039855182,-0.657036012,0.511157761,0.698168033,KLHDC1
ENSG00000104863.7,225.1656023,-0.038497547,0.058601383,-0.656939223,0.511219996,0.698206681,LIN7B
ENSG00000248750.2,21.55331512,0.05386722,0.081997762,0.656935244,0.511222555,0.698206681,RP11-131K17.1
ENSG00000054116.7,732.4210794,0.026219157,0.039919419,0.656802054,0.511308203,0.698273801,TRAPPC3
ENSG00000250734.2,3.511598899,-0.082603909,0.125763986,-0.656816875,0.511298672,0.698273801,RP11-404E16.1
ENSG00000258626.2,11.87873984,0.045801703,0.069738867,0.656760063,0.511335208,0.698285755,COX7A2P1
ENSG00000253744.1,4.37130057,-0.071137694,0.108327219,-0.656692705,0.511378526,0.698319985,AC025442.3
ENSG00000100632.6,1074.996752,0.052345645,0.079722974,0.656594236,0.511441856,0.69838154,ERH
ENSG00000143257.7,119.336786,0.027305766,0.041600917,0.656374122,0.511583436,0.698549119,NR1I3
ENSG00000158301.14,2401.728461,0.035711765,0.054416765,0.656264026,0.51165426,0.698549119,GPRASP2
ENSG00000232270.2,79.3668406,0.043828878,0.066784647,0.656271765,0.511649281,0.698549119,INTS4L2
ENSG00000255618.1,14.73219352,-0.064626863,0.0984773,-0.656261521,0.511655871,0.698549119,RP11-357K6.1
ENSG00000271642.1,4.265412349,-0.079046237,0.120434657,-0.656341279,0.511604563,0.698549119,RP11-66E20.2
ENSG00000120265.12,3241.411321,-0.031261468,0.047641712,-0.656178512,0.511709273,0.698597098,PCMT1
ENSG00000107672.10,302.361677,0.030006785,0.045735607,0.656092403,0.511764672,0.698618514,NSMCE4A
ENSG00000234684.2,279.6362676,0.024698514,0.037646215,0.656068983,0.51177974,0.698618514,SDCBP2-AS1
ENSG00000249650.1,2.160074075,-0.099005476,0.150895768,-0.656118306,0.511748007,0.698618514,RP11-310P5.1
ENSG00000215533.4,2.063979066,-0.122657867,0.186970397,-0.656028277,0.51180593,0.698629338,LINC00189
ENSG00000111424.6,9.694783539,0.078417161,0.119555946,0.655903477,0.511886231,0.698689094,VDR
ENSG00000175548.4,207.0199683,0.022688867,0.034591196,0.655914503,0.511879136,0.698689094,ALG10B
ENSG00000228663.1,83.26003291,0.026699457,0.040716657,0.655737951,0.511992746,0.698809549,PSMD10P1
ENSG00000108272.9,92.32700909,-0.053643659,0.081814719,-0.655672472,0.512034885,0.698842132,DHRS11
ENSG00000206195.6,62.02042572,-0.075328311,0.114894454,-0.65563053,0.512061877,0.698854042,AP000525.9
ENSG00000235447.2,5.883851848,0.074686238,0.113934964,0.655516399,0.512135332,0.698929359,RP1-279N11.1
ENSG00000242134.2,7.195186741,0.061042648,0.093136275,0.655412174,0.512202415,0.698995977,RPL5P13
ENSG00000255157.1,4.759774745,0.072779415,0.111058615,0.655324349,0.512258947,0.69904819,CTD-2313N18.8
ENSG00000207344.1,26.14716907,-0.097488637,0.148777521,-0.65526456,0.512297434,0.699075776,SNORA22
ENSG00000251364.2,151.5200341,-0.044651263,0.068157378,-0.65512002,0.512390484,0.699177813,CTD-2516F10.2
ENSG00000182963.5,335.1091403,0.03089388,0.047161765,0.655062001,0.512427836,0.699178908,GJC1
ENSG00000230935.1,7.294351995,-0.054683521,0.083475413,-0.655085362,0.512412796,0.699178908,RPS3P1
ENSG00000149656.4,65.42525554,-0.063543913,0.097020852,-0.654951094,0.512499242,0.6992514,LINC00266-1
ENSG00000227914.3,16.45442265,0.059780553,0.091281927,0.654900201,0.512532011,0.699271172,RP11-130C19.3
ENSG00000049759.12,3932.210839,0.03283678,0.050142629,0.654867537,0.512553043,0.699274931,NEDD4L
ENSG00000227477.1,4.150742277,-0.073885293,0.112850117,-0.65472057,0.512647679,0.699379102,STK4-AS1
ENSG00000182308.5,34.78315925,-0.059928301,0.091553253,-0.654573141,0.512742622,0.699395985,DCAF4L1
ENSG00000207292.1,3.130176438,-0.092127885,0.140739412,-0.654599049,0.512725937,0.699395985,Y_RNA
ENSG00000231678.2,2.253438991,-0.096496321,0.147416756,-0.654581772,0.512737063,0.699395985,RP11-339N8.1
ENSG00000250260.1,13.28877306,0.048613051,0.074268354,0.654559423,0.512751457,0.699395985,RP11-325L7.2
ENSG00000267455.1,5.462434971,0.081180607,0.124007207,0.654644266,0.512696816,0.699395985,RP11-78A19.2
ENSG00000252759.1,23.60877962,0.056437137,0.086232838,0.65447384,0.512806576,0.699446231,Y_RNA
ENSG00000230370.1,17.44126618,0.037044487,0.05661071,0.654372422,0.512871897,0.699510389,AC005007.3
ENSG00000269086.2,1.99438903,-0.10045331,0.153517734,-0.654343359,0.512890617,0.699510984,CTC-523E23.5
ENSG00000232736.1,2.490769499,-0.104040678,0.159018822,-0.654266437,0.512940165,0.699553622,AC007551.2
ENSG00000232149.1,6.753298733,-0.067654384,0.103447715,-0.653995924,0.513114432,0.699766345,FERP1
