PANEL,FILE,GENE,CHR,P0,P1,HSQ,BEST.GWAS.ID,BEST.GWAS.Z,EQTL.ID,EQTL.R2,EQTL.Z,EQTL.GWAS.Z,NSNP,NWGT,MODEL,MODELCV.R2,MODELCV.PV,TWAS.Z,TWAS.P,PERM.PV,PERM.N,PERM.ANL_PV
NA,/home/CMC.BRAIN.RNASEQ/CMC.NKD2.wgt.RDat,NKD2,5,1009076,1038927,0.0763,rs31491,-2.76,rs10475433,0.0181,-4.63,0.82,382,382,blup,0.047,1.80E-06,1.71136,0.087,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SLC12A7.wgt.RDat,SLC12A7,5,1050488,1112172,0.0536,rs11954838,-2.77,rs6894574,0.00562,-3.68,-2.393,398,398,blup,0.017,0.0029,0.45349,0.65,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SDHAP3.wgt.RDat,SDHAP3,5,1572072,1594646,0.2065,rs11133926,-2.94,rs11958097,0.178,-9.15,0.3,568,2,lasso,0.19,5.20E-22,-0.32932,0.742,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.LOC728613.wgt.RDat,LOC728613,5,1597671,1634120,0.6095,rs11133926,-2.94,rs11958097,0.433,14.02,0.3,587,587,bslmm,0.45,6.40E-61,0.26219,0.793,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.FLJ33360.wgt.RDat,FLJ33360,5,6310553,6337405,0.1682,rs3756429,-3.99,rs271399,0.154,8.76,-0.612,662,11,enet,0.2,5.00E-24,0.14921,0.881,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.UBE2QL1.wgt.RDat,UBE2QL1,5,6448735,6496834,0.0793,rs3756429,-3.99,rs2014784,0.0198,-4.1,0.106,676,676,blup,0.042,6.60E-06,1.81684,0.0692,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.NSUN2.wgt.RDat,NSUN2,5,6599351,6633473,0.2323,rs3756429,-3.99,rs720846,0.272,11.13,-3.226,637,1,top1,0.27,3.80E-33,-3.226,0.00126,0.0427,281,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.SRD5A1.wgt.RDat,SRD5A1,5,6633499,6669675,0.1725,rs3756429,-3.99,rs531241,0.155,-8.44,0.366,653,1,top1,0.15,2.20E-18,-0.366,0.714,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.MTRR.wgt.RDat,MTRR,5,7869216,7901235,0.1409,rs13166360,5.7,rs327575,0.115,7.4,1.239,611,6,lasso,0.14,4.80E-17,1.06514,0.287,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.CMBL.wgt.RDat,CMBL,5,10277706,10308168,0.1169,rs2658110,3,rs10060937,0.04,-5.3,2.113,626,626,bslmm,0.073,3.40E-09,-1.30323,0.192,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.DAP.wgt.RDat,DAP,5,10679341,10761387,0.0662,rs852625,-3.4,rs1010574,0.0169,4.19,0.621,680,680,bslmm,0.022,0.00098,1.06709,0.286,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.DNAH5.wgt.RDat,DNAH5,5,13690436,13944589,0.4242,rs10060689,-3.6,rs2582689,0.244,10.56,0.188,702,10,lasso,0.33,3.10E-41,0.1329,0.894,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ANKH.wgt.RDat,ANKH,5,14704908,14871887,0.1253,rs16903338,-2.88,rs835155,0.0168,-4.78,-0.801,477,6,lasso,0.035,3.80E-05,-0.46098,0.645,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.LOC285696.wgt.RDat,LOC285696,5,17130136,17217531,0.1609,rs2929726,4.8,rs12656050,0.0719,-6.75,-0.354,426,10,lasso,0.097,8.40E-12,-1.55181,0.121,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.GUSBP1.wgt.RDat,GUSBP1,5,21341941,21544886,0.3003,rs6877795,-1.95,rs6884724,0.155,9.1,-0.496,333,9,lasso,0.22,6.70E-26,-0.6903,0.49,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.CDH12.wgt.RDat,CDH12,5,21750972,22853731,0.081,rs1428624,2.85,rs7708701,-0.00081,-3.73,0.084,756,756,bslmm,0.016,0.0045,-2.30767,0.021,0.02434,493,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.CDH10.wgt.RDat,CDH10,5,24487208,24645085,0.0413,rs6881214,3.25,rs4290981,0.0418,-4.7,0.061,386,1,top1,0.042,7.00E-06,-0.061,0.951,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.CDH9.wgt.RDat,CDH9,5,26880708,27038689,0.1222,rs17495847,-3.86,rs1366462,0.0989,7.11,-1.164,348,30,enet,0.11,5.80E-13,-1.39815,0.162,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.C5orf22.wgt.RDat,C5orf22,5,31532372,31555165,0.0802,rs700904,3.36,rs13169883,-0.000341,-3.62,0.281,684,684,blup,0.019,0.0021,-0.9302,0.352,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.NPR3.wgt.RDat,NPR3,5,32710742,32791830,0.0667,rs641221,2.98,rs1158715,0.0172,-4.23,0.328,470,470,bslmm,0.018,0.0022,-0.80356,0.422,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ADAMTS12.wgt.RDat,ADAMTS12,5,33527286,33892124,0.0866,rs2591730,-2.59,rs13153550,0.0015,3.79,-0.867,529,529,bslmm,0.012,0.01,-0.7091,0.478,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.RXFP3.wgt.RDat,RXFP3,5,33936490,33939023,0.1221,rs2591730,-2.59,rs3777074,0.0775,-6.11,0.702,401,1,top1,0.077,1.00E-09,-0.702,0.483,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.AMACR.wgt.RDat,AMACR,5,33987090,34008220,0.5453,rs2591730,-2.59,rs10941112,0.588,-16.29,1.468,404,404,bslmm,0.59,5.00E-90,-1.4429,0.149,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.C1QTNF3.wgt.RDat,C1QTNF3,5,34017962,34043371,0.1417,rs2591730,-2.59,rs34685,0.129,7.87,-0.661,420,1,top1,0.13,2.20E-15,-0.661,0.509,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.RAI14.wgt.RDat,RAI14,5,34656432,34832717,0.1325,rs336462,3.08,rs12658204,-0.00183,3.81,-0.764,510,510,blup,0.06,8.50E-08,1.18765,0.235,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.DNAJC21.wgt.RDat,DNAJC21,5,34929697,34959069,0.1154,rs336462,3.08,rs16899972,0.0908,-6.8,0.353,525,8,lasso,0.1,3.60E-12,-0.60361,0.546,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.PRLR.wgt.RDat,PRLR,5,35055801,35230823,0.1471,rs336462,3.08,rs11748763,0.00943,4.72,0.14,585,585,bslmm,0.074,2.70E-09,-0.43538,0.663,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SPEF2.wgt.RDat,SPEF2,5,35617988,35814713,0.1873,rs1287274,-3.11,rs7705633,0.126,8.6,-0.449,528,8,lasso,0.18,3.70E-21,-0.16934,0.866,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SKP2.wgt.RDat,SKP2,5,36152144,36184142,0.1178,rs1864214,-3.17,rs33678,0.0717,-6.77,0.947,545,4,lasso,0.091,3.60E-11,-1.32136,0.186,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.NADKD1.wgt.RDat,NADKD1,5,36192693,36242258,0.0844,rs1864214,-3.17,rs11739323,0.0559,5.49,0.9299,563,1,top1,0.056,2.20E-07,0.92991,0.352,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.C5orf42.wgt.RDat,C5orf42,5,37106329,37249530,0.036,rs1864214,-3.17,rs12659960,0.0341,-4.66,1.826,269,4,lasso,0.04,1.20E-05,-1.73227,0.0832,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.LOC100506548.wgt.RDat,LOC100506548,5,40825364,40829244,0.0998,rs6871834,2.64,rs462366,0.0973,-7.04,-0.6,442,6,lasso,0.11,7.40E-13,0.81549,0.415,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.PLCXD3.wgt.RDat,PLCXD3,5,41307047,41510730,0.1265,rs17291699,2.33,rs1379310,0.0394,5.84,-0.625,508,508,bslmm,0.098,6.60E-12,-1.11947,0.263,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.C5orf51.wgt.RDat,C5orf51,5,41904469,41921738,0.0307,rs3764451,-2.83,rs675785,0.0313,-4.6,-1.933,302,1,top1,0.031,9.30E-05,1.933,0.0532,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.GHR.wgt.RDat,GHR,5,42423876,42721980,0.2505,rs3764451,-2.83,rs230819,0.0731,-7.64,1.074,382,382,bslmm,0.13,2.60E-15,-0.16612,0.868,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.CCDC152.wgt.RDat,CCDC152,5,42756919,42802539,0.1817,rs3764451,-2.83,rs7712778,0.0794,6.17,-0.0235,336,1,top1,0.079,6.40E-10,-0.02345,0.981,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SEPP1.wgt.RDat,SEPP1,5,42799981,42825998,0.0608,rs3764451,-2.83,rs6894506,-0.00192,-4.14,-2.593,330,330,blup,0.038,1.90E-05,0.6563,0.512,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ZNF131.wgt.RDat,ZNF131,5,43121641,43192123,0.0684,rs6894506,-2.59,rs12514198,0.0178,-4.38,1.203,349,349,blup,0.024,0.00057,-0.93409,0.35,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.HMGCS1.wgt.RDat,HMGCS1,5,43287571,43313614,0.1455,rs6894506,-2.59,rs12514393,0.156,8.65,1.045,321,1,top1,0.16,1.30E-18,1.045,0.296,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.C5orf34.wgt.RDat,C5orf34,5,43486802,43515273,0.0269,rs6894506,-2.59,rs6896693,0.0224,4.03,0.475,264,1,top1,0.022,0.00084,0.475,0.635,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.PAIP1.wgt.RDat,PAIP1,5,43526369,43557521,0.0418,rs6894506,-2.59,rs4073848,0.054,-5.31,0.527,256,1,top1,0.054,3.50E-07,-0.527,0.598,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.NNT.wgt.RDat,NNT,5,43602790,43705668,0.0675,rs6894506,-2.59,rs35072002,0.036,5.36,-0.791,268,13,lasso,0.061,6.10E-08,-0.45536,0.649,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.EMB.wgt.RDat,EMB,5,49692030,49737234,0.2589,rs152822,2.84,rs1328254,0.269,11.58,0.712,183,183,blup,0.29,5.50E-36,0.95184,0.341,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.PARP8.wgt.RDat,PARP8,5,49961732,50142356,0.1038,rs2962262,3.32,rs13161225,-0.000652,3.97,0.701,312,312,bslmm,0.04,1.00E-05,0.19289,0.847,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ITGA1.wgt.RDat,ITGA1,5,52083773,52249485,0.0593,rs10067693,4.89,rs2938793,-0.00147,-3.66,1.534,645,645,blup,0.022,0.00084,-2.17218,0.0298,0.06977,172,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.PELO.wgt.RDat,PELO,5,52083773,52098452,0.0764,rs10067693,4.89,rs13188662,0.0652,5.77,-1.74,582,1,top1,0.065,2.20E-08,-1.74,0.0819,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ITGA2.wgt.RDat,ITGA2,5,52285155,52390609,0.1965,rs11954686,-3.47,rs27915,0.0652,6.74,-2.194,612,31,enet,0.14,3.70E-17,-0.89063,0.373,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.LOC257396.wgt.RDat,LOC257396,5,52405686,52410952,0.2756,rs11954686,-3.47,rs17298431,0.208,9.77,-0.286,556,1,top1,0.21,9.30E-25,-0.286,0.775,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.NDUFS4.wgt.RDat,NDUFS4,5,52856464,52979171,0.1324,rs11954686,-3.47,rs4147739,0.03,5.51,0.091,474,474,bslmm,0.1,3.20E-12,0.59728,0.55,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SNX18.wgt.RDat,SNX18,5,53813588,53842416,0.0782,rs4519880,3.41,rs4364350,0.0531,-5.48,-1.425,607,6,lasso,0.053,4.10E-07,1.11311,0.266,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.CCNO.wgt.RDat,CCNO,5,54526980,54529508,0.0649,rs4519880,3.41,rs189208,0.0576,-6.82,-1.14,407,12,enet,0.1,1.30E-12,1.36172,0.173,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.DDX4.wgt.RDat,DDX4,5,55033844,55112974,0.0833,rs32504,-2.42,rs35350870,0.072,-6.66,-0.857,390,390,bslmm,0.085,1.70E-10,0.54276,0.587,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.IL6ST.wgt.RDat,IL6ST,5,55230924,55290821,0.0536,rs590575,3.8,rs11740906,0.000284,3.62,0.383,429,429,blup,0.0079,0.033,-0.74403,0.457,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.RAB3C.wgt.RDat,RAB3C,5,57878938,58147406,0.0764,rs27957,4.31,rs425872,0.0388,5.31,2.276,697,4,lasso,0.039,1.30E-05,2.39493,0.0166,0.07407,162,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.PART1.wgt.RDat,PART1,5,59783539,59843484,0.1825,rs10514894,-3.05,rs10056275,0.121,7.85,-0.625,323,9,lasso,0.15,2.60E-18,-0.09897,0.921,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.DEPDC1B.wgt.RDat,DEPDC1B,5,59892738,59995993,0.0404,rs10514894,-3.05,rs17387940,0.00304,3.8,-0.493,341,341,blup,0.026,0.00033,0.85755,0.391,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ELOVL7.wgt.RDat,ELOVL7,5,60047615,60140101,0.0369,rs7701440,3.95,rs7722373,0.0332,-4.81,-1.687,355,1,top1,0.033,5.80E-05,1.687,0.0916,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ERCC8.wgt.RDat,ERCC8,5,60169658,60240905,0.1071,rs7724551,3.98,rs162231,0.0798,6.37,1.047,327,9,lasso,0.096,8.90E-12,1.32974,0.184,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.NDUFAF2.wgt.RDat,NDUFAF2,5,60240955,60448864,0.087,rs10058219,-4.17,rs4647128,0.0291,-4.75,0.297,396,17,enet,0.054,3.10E-07,-0.03931,0.969,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.C5orf64.wgt.RDat,C5orf64,5,60933635,61002362,0.4123,rs10058219,-4.17,rs153380,0.316,-12.08,-0.741,449,449,bslmm,0.34,3.20E-43,-0.33494,0.738,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.IPO11.wgt.RDat,IPO11,5,61708572,61924416,0.0666,rs1005051,2.6,rs173524,0.0331,5.44,-0.15,454,6,lasso,0.077,1.30E-09,0.94988,0.342,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.HTR1A.wgt.RDat,HTR1A,5,63255874,63258119,0.0779,rs1030221,3.34,rs7721270,0.024,-4.13,0.629,271,271,blup,0.036,3.00E-05,-0.38661,0.699,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.RNF180.wgt.RDat,RNF180,5,63461670,63668696,0.0308,rs1363953,-3.44,rs6449702,0.0189,-4.49,-0.228,354,1,top1,0.019,0.002,0.228,0.82,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.CWC27.wgt.RDat,CWC27,5,64064754,64314590,0.0738,rs1363953,-3.44,rs7733752,0.034,-5.2,-2.056,439,1,top1,0.034,4.80E-05,2.056,0.0398,0.1519,79,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.CENPK.wgt.RDat,CENPK,5,64813592,64858995,0.2532,rs386188,-2.77,rs11740053,0.252,10.74,-1.446,436,1,top1,0.25,1.80E-30,-1.446,0.148,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.PPWD1.wgt.RDat,PPWD1,5,64859062,64883376,0.5783,rs386188,-2.77,rs28342,0.643,17.05,-0.498,421,40,enet,0.69,2.80E-115,-0.42068,0.674,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SGTB.wgt.RDat,SGTB,5,64961754,65017941,0.1199,rs27076,3.21,rs1549192,0.0702,-6.53,-1.798,407,21,enet,0.093,2.00E-11,2.61167,0.00901,0.03438,349,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.NLN.wgt.RDat,NLN,5,65018022,65125111,0.0555,rs27076,3.21,rs16894391,0.0368,-4.53,-1.524,438,4,lasso,0.038,2.00E-05,1.85641,0.0634,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ERBB2IP.wgt.RDat,ERBB2IP,5,65222381,65376851,0.0573,rs27076,3.21,rs16894391,0.00782,-4.39,-1.524,489,16,enet,0.016,0.0045,1.90364,0.057,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SREK1.wgt.RDat,SREK1,5,65440045,65479444,0.0736,rs27076,3.21,rs34982,0.00549,3.95,1.719,483,483,blup,0.032,8.40E-05,1.39463,0.163,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.PIK3R1.wgt.RDat,PIK3R1,5,67511583,67597649,0.0465,rs1352721,2.87,rs12657050,-0.000894,3.5,1.304,514,514,blup,0.0049,0.073,0.3362,0.737,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SLC30A5.wgt.RDat,SLC30A5,5,68389775,68426899,0.0912,rs11741847,-3.43,rs12522805,0.079,-6.07,1.156,348,4,lasso,0.081,4.20E-10,-1.84356,0.0652,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.CENPH.wgt.RDat,CENPH,5,68485374,68506184,0.063,rs11741847,-3.43,rs350106,0.0661,5.86,0.986,305,3,lasso,0.069,7.80E-09,0.9534,0.34,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.CDK7.wgt.RDat,CDK7,5,68530621,68573257,0.0918,rs11741847,-3.43,rs350104,0.115,7.5,1.025,279,4,lasso,0.12,2.20E-14,1.19981,0.23,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.CCDC125.wgt.RDat,CCDC125,5,68576518,68628620,0.5595,rs11741847,-3.43,rs4288083,0.155,-8.59,-0.444,255,8,lasso,0.29,4.00E-35,-0.27587,0.783,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.TAF9.wgt.RDat,TAF9,5,68647552,68665840,0.0307,rs11741847,-3.43,rs4252228,0.0201,-4.46,-0.322,230,230,blup,0.031,9.30E-05,-0.20488,0.838,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.OCLN.wgt.RDat,OCLN,5,68788118,68853931,0.3144,rs11741847,-3.43,rs34962033,0.105,7.12,1.192,186,36,enet,0.13,1.70E-15,1.86616,0.062,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.BDP1.wgt.RDat,BDP1,5,70751441,70863649,0.0383,rs7443752,3.09,rs277993,0.0173,4.35,1.812,295,1,top1,0.017,0.003,1.812,0.07,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.MCCC2.wgt.RDat,MCCC2,5,70883114,70954530,0.0979,rs7443752,3.09,rs12153571,0.0347,-5.13,-0.838,339,339,blup,0.053,4.50E-07,0.172,0.863,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.MRPS27.wgt.RDat,MRPS27,5,71515235,71616084,0.2522,rs16874468,-3,rs6831,0.31,11.89,1.901,437,1,top1,0.31,2.00E-38,1.901,0.0573,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ANKRA2.wgt.RDat,ANKRA2,5,72848024,72861511,0.0576,rs527511,2.82,rs343110,0.0102,-4.26,0.191,543,543,bslmm,0.027,0.00029,0.60603,0.544,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.HEXB.wgt.RDat,HEXB,5,73935847,74017113,0.1506,rs4626318,4.09,rs820869,0.0767,6.69,-0.881,566,10,lasso,0.088,8.00E-11,-0.47032,0.638,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.GFM2.wgt.RDat,GFM2,5,74017030,74063042,0.3822,rs4626318,4.09,rs2218517,0.313,-11.95,-0.53,517,4,lasso,0.34,4.60E-43,0.49453,0.621,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.NSA2.wgt.RDat,NSA2,5,74062815,74072737,0.476,rs4626318,4.09,rs7713812,0.571,16.34,0.092,481,21,enet,0.58,7.30E-88,0.23079,0.817,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.FAM169A.wgt.RDat,FAM169A,5,74073398,74191788,0.0511,rs4626318,4.09,rs10515193,0.0332,-4,-1.028,522,1,top1,0.033,5.70E-05,1.028,0.304,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ANKRD31.wgt.RDat,ANKRD31,5,74364121,74532703,0.1049,rs4626318,4.09,rs6885887,0.134,-7.98,1.979,428,1,top1,0.13,4.70E-16,-1.979,0.0478,0.22642,53,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.POC5.wgt.RDat,POC5,5,74970023,75013313,0.1659,rs1422700,4.05,rs34361,0.159,-8.58,-0.561,398,1,top1,0.16,7.40E-19,0.561,0.575,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SV2C.wgt.RDat,SV2C,5,75379304,75621416,0.1067,rs250723,-3.29,rs6453199,0.0743,6.1,-1.049,660,1,top1,0.074,2.30E-09,-1.049,0.294,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.F2R.wgt.RDat,F2R,5,76011867,76031595,0.0584,rs4704369,3.83,rs464494,0.0338,4.77,-1.372,582,3,lasso,0.035,3.60E-05,-0.4802,0.631,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.F2RL1.wgt.RDat,F2RL1,5,76114832,76131140,0.2641,rs4704369,3.83,rs1529505,0.273,11.2,-1.468,566,6,lasso,0.29,2.70E-35,-1.78493,0.0743,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.PDE8B.wgt.RDat,PDE8B,5,76506705,76724080,0.064,rs4704369,3.83,rs335630,0.00334,4.11,1.245,629,629,blup,0.034,4.80E-05,1.19097,0.234,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.WDR41.wgt.RDat,WDR41,5,76728068,76788332,0.2293,rs13436608,-3.59,rs335633,0.143,8.36,-1.099,576,576,bslmm,0.19,4.90E-23,-1.20564,0.228,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.TBCA.wgt.RDat,TBCA,5,76986994,77072185,0.0712,rs13436608,-3.59,rs384109,0.0669,-5.95,0.654,512,1,top1,0.067,1.50E-08,-0.654,0.513,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.AP3B1.wgt.RDat,AP3B1,5,77298149,77590579,0.0774,rs7700390,-4.21,rs10039112,0.0584,5.36,2.665,561,1,top1,0.058,1.20E-07,2.665,0.0077,0.03419,351,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.SCAMP1.wgt.RDat,SCAMP1,5,77656338,77776562,0.0851,rs7700390,-4.21,rs3922654,0.0479,5.03,-4.029,500,14,enet,0.058,1.40E-07,-2.59966,0.00933,0.06417,187,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.ARSB.wgt.RDat,ARSB,5,78073036,78282357,0.3607,rs7700390,-4.21,rs3114500,0.252,11.4,-0.888,514,38,enet,0.37,5.50E-47,-1.5234,0.128,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.DMGDH.wgt.RDat,DMGDH,5,78293428,78365449,0.13,rs6865469,5.64,rs2591392,0.127,7.83,0.245,465,465,bslmm,0.13,2.90E-15,0.69098,0.49,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.BHMT2.wgt.RDat,BHMT2,5,78365546,78385897,0.0738,rs6865469,5.64,rs6453434,0.0139,4.4,-0.238,417,417,bslmm,0.026,0.00033,-1.61618,0.106,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.BHMT.wgt.RDat,BHMT,5,78407603,78428113,0.3269,rs6865469,5.64,rs7700970,0.335,-12.36,0.539,414,414,bslmm,0.39,7.60E-50,0.58129,0.561,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.JMY.wgt.RDat,JMY,5,78531924,78623038,0.0522,rs6865469,5.64,rs16876693,0.0565,-5.55,-0.078,479,1,top1,0.057,1.90E-07,0.078,0.938,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.THBS4.wgt.RDat,THBS4,5,79331169,79379107,0.1235,rs17237492,6.33,rs7707036,0.00635,3.94,3.201,524,524,bslmm,0.051,7.90E-07,0.32759,0.743,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SERINC5.wgt.RDat,SERINC5,5,79407049,79551898,0.0846,rs7722937,-4.4,rs4703803,0.0527,-5.24,0.259,581,1,top1,0.053,4.80E-07,-0.259,0.796,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ZFYVE16.wgt.RDat,ZFYVE16,5,79703837,79775498,0.1643,rs425463,4.4,rs248995,0.114,-7.35,-1.844,473,473,bslmm,0.14,2.10E-16,1.20244,0.229,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.DHFR.wgt.RDat,DHFR,5,79922044,79950800,0.5452,rs425463,4.4,rs2560424,0.404,-13.86,-3.487,503,503,bslmm,0.65,4.90E-106,1.68003,0.093,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.MSH3.wgt.RDat,MSH3,5,79950466,80172634,0.3725,rs425463,4.4,rs1677703,0.409,-13.95,-3.716,592,592,bslmm,0.53,6.40E-77,4.44913,8.62E-06,0.0041,2928,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.RASGRF2.wgt.RDat,RASGRF2,5,80256507,80525981,0.1285,rs7707981,-5.57,rs6864713,0.0454,-5.23,-2.244,570,570,bslmm,0.055,3.10E-07,1.75241,0.0797,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.CKMT2.wgt.RDat,CKMT2,5,80529138,80562217,0.1165,rs7707981,-5.57,rs7709149,0.0191,-5.85,-0.919,458,8,lasso,0.064,2.80E-08,0.81133,0.417,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.LOC100131067.wgt.RDat,LOC100131067,5,80533383,80597388,0.5658,rs7707981,-5.57,rs2270823,0.381,13.33,-0.772,485,10,lasso,0.56,2.40E-83,-0.41565,0.678,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ATG10.wgt.RDat,ATG10,5,81267843,81551216,0.4891,rs7707981,-5.57,rs6875409,0.474,14.82,-0.783,534,37,enet,0.64,3.40E-103,0.25453,0.799,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.RPS23.wgt.RDat,RPS23,5,81569138,81574235,0.4008,rs10514243,2.76,rs226194,0.635,-16.97,-0.479,439,30,enet,0.64,3.90E-102,0.79141,0.429,0,0,0
